"Mfr Cd","Mfr Name","Engine Family","EF Sys#","Evap Family","EvF Sys#","Division","Carline","ECS-Ev","Displ","Tran","ETW","Ax Ratio","Dyno HP","Target Coeff A","Target Coeff B","Target Coeff C","Set Coeff A","Set Coeff B","Set Coeff C","Tst Prc","Tst Proc Desc","Fuel Typ","Fuel Type Description","Sales Area","U Life","Emission","Cert Level","Standard","Tier","Mult DF","Add DF"
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","NMOG",.025,"0.040","U2",1,.0046
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","NOX",.02,"0.05","U2",1,.0046
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","CO",.19,"4.20","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","HCHO",.0006,"0.0180","B5",1,.0002
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","NMOG",.0319,"0.0900","B5",1,.0116
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","NOX",.03,"0.07","B5",1,.0116
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","CO",.19,"3.40","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","HCHO",.0005,"0.0150","B5",1,.0001
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","NMOG",.0249,"0.0750","B5",1,.0046
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","NOX",.02,"0.05","B5",1,.0046
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-CO",.4,"1.7","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-HCHO",.001,"0.016","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-NMOG",.029,"0.080","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-NOX",.01,"0.05","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,90,"US06",23,"CARB Phase II Gasoline","CA","4","CO-US06",.03,"8.00","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,90,"US06",23,"CARB Phase II Gasoline","CA","4","HC-NM+NOX-US06",.067,"0.140","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,90,"US06",23,"CARB Phase II Gasoline","FA","120","CO-US06",0,"11.1","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,90,"US06",23,"CARB Phase II Gasoline","FA","4","CO-US06",.03,"8.00","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,90,"US06",23,"CARB Phase II Gasoline","FA","4","HC-NM+NOX-US06",.067,"0.140","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,97,"SC03(AC2)",23,"CARB Phase II Gasoline","CA","4","CO-SC03",.49,"2.70","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,97,"SC03(AC2)",23,"CARB Phase II Gasoline","CA","4","HC-NM+NOX-SC03",.03,"0.20","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,97,"SC03(AC2)",23,"CARB Phase II Gasoline","FA","120","CO-SC03",.5,"3.7","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,97,"SC03(AC2)",23,"CARB Phase II Gasoline","FA","4","CO-SC03",.49,"2.70","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNH",1,"6JCXR0140P1X",1,"JAGUAR","X-TYPE","102",2967,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4000,3.89,"",35.81,.513,.018241,-15.896,.54918,.013467,97,"SC03(AC2)",23,"CARB Phase II Gasoline","FA","4","HC-NM+NOX-SC03",.03,"0.20","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,11,"COLD CO",25,"COLD CO PREMIUM(CERT)","CA","50","CO-COLD",1.2,"10.0","U2",1,.021
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,11,"COLD CO",25,"COLD CO PREMIUM(CERT)","FA","50","CO-COLD",1.2,"10.0","B5",1,.021
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","CO",.5,"2.1","U2",1,.053
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","HCHO",0,"0.011","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","NMOG",.025,"0.055","U2",1,.0073
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","NOX",.02,"0.07","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","CO",.5,"1.7","U2",1,.021
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","HCHO",0,"0.008","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","NMOG",.02,"0.040","U2",1,.0029
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","NOX",.02,"0.05","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","CO",.5,"4.20","B5",1,.053
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","HCHO",.0004,"0.0180","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","NMOG",.0246,"0.0900","B5",1,.0073
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","NOX",.02,"0.07","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","CO",.46,"3.40","B5",1,.021
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","HCHO",.0004,"0.0150","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","NMOG",.0202,"0.0750","B5",1,.0029
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","NOX",.02,"0.05","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-CO",.4,"1.7","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-HCHO",.001,"0.016","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-NMOG",.04,"0.080","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,51,"CA FUEL 50 DEG(F) EXHAUST TEST",23,"CARB Phase II Gasoline","CA","50","50-NOX",.02,"0.05","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,90,"US06",23,"CARB Phase II Gasoline","CA","4","CO-US06",.26,"8.00","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,90,"US06",23,"CARB Phase II Gasoline","CA","4","HC-NM+NOX-US06",.025,"0.140","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,90,"US06",23,"CARB Phase II Gasoline","FA","120","CO-US06",.3,"11.1","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,90,"US06",23,"CARB Phase II Gasoline","FA","4","CO-US06",.26,"8.00","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,90,"US06",23,"CARB Phase II Gasoline","FA","4","HC-NM+NOX-US06",.025,"0.140","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,97,"SC03(AC2)",23,"CARB Phase II Gasoline","CA","4","CO-SC03",.18,"2.70","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,97,"SC03(AC2)",23,"CARB Phase II Gasoline","CA","4","HC-NM+NOX-SC03",.01,"0.20","U2",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,97,"SC03(AC2)",23,"CARB Phase II Gasoline","FA","120","CO-SC03",.2,"3.7","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,97,"SC03(AC2)",23,"CARB Phase II Gasoline","FA","4","CO-SC03",.18,"2.70","B5",1,0
305,"JAGUAR CARS INC","6JCXV03.0DNK",1,"6JCXR0160P1Y",1,"JAGUAR","S-TYPE V6","102",2967,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4000,3.31,"",39.06,.2672,.019344,-1.407,.52,.015,97,"SC03(AC2)",23,"CARB Phase II Gasoline","FA","4","HC-NM+NOX-SC03",.01,"0.20","B5",1,0
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,11,"COLD CO",25,"COLD CO PREMIUM(CERT)","CA","50","CO-COLD",1.4,"10.0","L2",1,.021
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,11,"COLD CO",25,"COLD CO PREMIUM(CERT)","FA","50","CO-COLD",1.4,"10.0","B5",1,.021
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","CO",.38,"4.20","L2",1,.053
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","HCHO",.0003,"0.0180","L2",1,0
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","NMOG",.037,"0.090","L2",1,.0073
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","NOX",.021,"0.070","L2",1,0
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","CO",.35,"3.40","L2",1,.021
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","HCHO",.0003,"0.0150","L2",1,0
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","NMOG",.0322,"0.0750","L2",1,.0029
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","50","NOX",.021,"0.050","L2",1,0
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","CO",.38,"4.20","B5",1,.053
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","HCHO",.0003,"0.0180","B5",1,0
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","NMOG",.037,"0.090","B5",1,.0073
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","120","NOX",.021,"0.070","B5",1,0
305,"JAGUAR CARS INC","6JCXV04.2DN9",1,"6JCXR0121M2Y",1,"JAGUAR","XK8 CONVERT.","102",4196,"L6 LOCK-UP/AUTOMATIC/6-SPEED",4250,3.06,"",41.92,.3966,.017745,6.92,.3966,.015845,35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","FA","50","CO",.35,"3.40","B5",1,.021
