Mfr Cd	Mfr Name	Engine Family	EF Sys#	Evap Family	EvF Sys#	Division	Carline	ECS-1	ECS-1 Description	ECS-2	ECS=2 Description	ECS-3	ECS-3 Description	ECS-4	ECS-4 Description	ECS-5	ECS-5 Description	ECS-Ev	ECS-Ev Description	Displ	Tran	ETW	Ax Ratio	TPF_DYNO_HP_MSR	Tst Prc	Tst Proc Desc	Fuel Typ	Fuel Type Description	Sales Area	U Life	Emission	Cert Level	Standard	Tier	Mult DF	Add DF
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NOX	.1	0.3	LEV	1.416	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	CO	.4	3.4	LEV	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	HCHO	0	0.015	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NMOG	.036	0.075	LEV	1.201	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NOX	.1	0.2	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	CO	1.3	4.2	LEV	1.525	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	HCHO	.001	0.018	LEV	1.417	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NMOG	.084	0.090	LEV	1.419	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NOX	.2	0.3	LEV	1.416	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	CO	1.1	3.4	LEV	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	HCHO	.001	0.015	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NMOG	.071	0.075	LEV	1.201	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NOX	.1	0.2	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	11	COLD CO	24	COLD CO REGULAR(CERT)	CE	50	CO-COLD	3.3	10.0	N/A	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	CO	.5	4.2	LEV	1.525	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	HCHO	0	0.018	LEV	1.417	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NMOG	.042	0.090	LEV	1.419	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NOX	.1	0.3	LEV	1.416	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	CO	.4	3.4	LEV	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	HCHO	0	0.015	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NMOG	.036	0.075	LEV	1.201	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXE0095904	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NOX	.1	0.2	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	CO	1.3	4.2	LEV	1.525	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	HCHO	.001	0.018	LEV	1.417	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NMOG	.084	0.090	LEV	1.419	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NOX	.2	0.3	LEV	1.416	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	CO	1.1	3.4	LEV	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	HCHO	.001	0.015	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NMOG	.071	0.075	LEV	1.201	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NOX	.1	0.2	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	11	COLD CO	24	COLD CO REGULAR(CERT)	CE	50	CO-COLD	3.3	10.0	N/A	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	CO	.5	4.2	LEV	1.525	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	HCHO	0	0.018	LEV	1.417	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NMOG	.042	0.090	LEV	1.419	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NOX	.1	0.3	LEV	1.416	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	CO	.4	3.4	LEV	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	HCHO	0	0.015	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NMOG	.036	0.075	LEV	1.201	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133910	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NOX	.1	0.2	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	CO	1.3	4.2	LEV	1.525	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	HCHO	.001	0.018	LEV	1.417	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NMOG	.084	0.090	LEV	1.419	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NOX	.2	0.3	LEV	1.416	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	CO	1.1	3.4	LEV	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	HCHO	.001	0.015	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NMOG	.071	0.075	LEV	1.201	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	LESABRE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	3750	2.86	7.2	25	CA FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NOX	.1	0.2	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	11	COLD CO	24	COLD CO REGULAR(CERT)	CE	50	CO-COLD	3.3	10.0	N/A	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	CO	.5	4.2	LEV	1.525	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	HCHO	0	0.018	LEV	1.417	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NMOG	.042	0.090	LEV	1.419	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	100	NOX	.1	0.3	LEV	1.416	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	CO	.4	3.4	LEV	1.252	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	HCHO	0	0.015	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NMOG	.036	0.075	LEV	1.201	0
40	GENERAL MOTORS	XGMXV03.8049	1	XGMXR0133918	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER					102	CANISTER	3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	3.05	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	23	CARB Phase II Gasoline	CE	50	NOX	.1	0.2	LEV	1.2	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	6.8	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	CO	1.6	4.2	T1	1.558	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	6.8	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	HC-NM	.06	0.31	T1	1	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	6.8	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	NOX	.4	0.6	T1	2.288	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	6.8	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	50	CO	1.3	3.4	T1	1.267	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	6.8	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	50	HC-NM	.06	0.25	T1	1	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	6.8	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	50	HC-TOTAL	.07	0.41	T1	1	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	6.8	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	50	NOX	.3	0.4	T1	1.617	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	7	11	COLD CO	25	COLD CO PREMIUM(CERT)	FA	50	CO-COLD	1.8	10.0	N/A	1.267	0
40	GENERAL MOTORS	XGMXV03.8050	1	XGMXE0086903	1	BUICK	PARK AVENUE	8	EXHAUST RECYCLE	20	THREE-WAY CAT + CLOSED LOOP	99	OTHER							3800	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	2.93	7	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	100	CO	1.5	4.2	T1	1.558	0
